,reward_sum,n_dest_reached,last_dest_fail,last_penalty,len_qvals,alpha,gamma
11,2942.0,87,96,100,50,0.0,0.5
12,2800.0,88,91,100,44,0.0,0.5
13,2746.5,92,73,100,49,0.0,0.5
14,2602.5,95,93,100,53,0.0,0.5
15,2690.5,94,100,100,43,0.0,0.5
16,2727.0,88,96,99,46,0.0,0.5
17,2838.0,93,93,100,42,0.0,0.5
18,2659.5,95,90,100,54,0.0,0.5
19,2861.0,83,93,100,49,0.0,0.5
20,2675.0,94,98,100,36,0.0,0.5
21,2730.0,95,64,100,46,0.0,0.5
22,2818.0,90,98,100,50,0.0,0.5
23,2741.0,91,99,100,52,0.0,0.5
24,2578.5,89,89,100,51,0.0,0.5
25,2679.5,92,64,100,38,0.0,0.5
26,2926.5,97,68,100,55,0.0,0.5
27,2508.5,95,98,100,46,0.0,0.5
28,2787.0,91,98,100,51,0.0,0.5
29,2711.0,85,81,100,44,0.0,0.5
30,2760.5,88,100,100,39,0.0,0.5
31,2884.0,94,95,100,48,0.0,0.5
32,2585.0,92,71,100,53,0.0,0.5
33,2737.0,93,71,100,51,0.0,0.5
34,2670.0,93,76,100,43,0.0,0.5
35,2861.0,67,99,100,46,0.0,0.5
36,2616.5,84,99,100,46,0.0,0.5
37,2758.5,94,91,100,39,0.0,0.5
38,2451.5,97,87,100,40,0.0,0.5
39,2670.5,95,55,100,42,0.0,0.5
40,2499.5,95,93,100,43,0.0,0.5
41,2625.0,81,77,100,56,0.0,0.5
42,2406.0,94,93,100,47,0.0,0.5
43,2745.5,94,78,99,46,0.0,0.5
44,2604.0,97,60,100,41,0.0,0.5
45,2563.0,90,81,100,47,0.0,0.5
46,2450.5,51,100,100,54,0.0,0.5
47,2820.5,96,95,100,45,0.0,0.5
48,2585.0,98,84,99,41,0.0,0.5
49,2873.0,67,97,100,46,0.0,0.5
50,2523.5,94,94,100,44,0.0,0.5
51,2906.0,92,89,100,49,0.0,0.5
52,2616.5,92,89,100,40,0.0,0.5
53,2971.5,92,100,100,41,0.0,0.5
54,2608.0,94,95,100,44,0.0,0.5
55,2841.5,89,82,99,44,0.0,0.5
56,2784.5,96,69,100,44,0.0,0.5
57,3004.0,63,98,100,47,0.0,0.5
58,2688.0,90,93,100,55,0.0,0.5
59,2743.5,95,78,100,49,0.0,0.5
60,2677.0,93,86,100,49,0.0,0.5
61,2807.0,97,95,100,43,0.0,0.5
62,2470.5,93,96,100,39,0.0,0.5
63,2732.5,87,98,100,44,0.0,0.5
64,2538.0,95,77,100,48,0.0,0.5
65,2694.0,88,91,99,54,0.0,0.5
66,2223.5,96,65,100,41,0.0,0.5
67,2815.5,91,89,100,49,0.0,0.5
68,2786.5,90,94,100,47,0.0,0.5
69,2539.5,99,56,100,39,0.0,0.5
70,2800.5,84,76,100,49,0.0,0.5
71,2371.0,96,86,99,52,0.0,0.5
